@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,14-weka.filters.unsupervised.attribute.ReplaceMissingValues'

@attribute age numeric
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute education-num numeric
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,40,<=50K
17,Self-emp-not-inc,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
40,Private,Bachelors,13,Never-married,Exec-managerial,Husband,White,Female,0,0,56,>50K
37,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
27,Private,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,0,0,40,<=50K
40,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,6497,0,40,<=50K
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K
33,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
30,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,22,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
29,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,<=50K
17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
17,Private,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
47,Self-emp-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,<=50K
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,40,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16,<=50K
29,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
50,Private,HS-grad,9,Never-married,Other-service,Husband,Black,Female,0,0,32,<=50K
57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,<=50K
32,Private,Bachelors,13,Never-married,Sales,Husband,White,Male,0,0,40,<=50K
19,Self-emp-not-inc,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,<=50K
19,Private,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,<=50K
60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,<=50K
64,Private,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,40,<=50K
65,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,40,<=50K
52,State-gov,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,38,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,<=50K
22,Private,Bachelors,13,Never-married,Other-service,Husband,White,Female,0,0,20,<=50K
36,Private,HS-grad,9,Divorced,Other-service,Husband,White,Female,0,0,40,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,<=50K
25,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,<=50K
34,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
76,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,<=50K
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K
33,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Other,Male,0,2002,56,<=50K
18,Self-emp-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,<=50K
36,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,24,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
68,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3471,0,60,<=50K
52,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
31,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,<=50K
63,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
36,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K
23,Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,36,<=50K
46,Private,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,65,<=50K
19,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,1741,57,<=50K
74,Private,11th,7,Married-spouse-absent,Adm-clerical,Husband,White,Female,0,0,8,<=50K
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,<=50K
37,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
79,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,>50K
56,Private,10th,6,Never-married,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
48,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,5,<=50K
38,Local-gov,HS-grad,9,Separated,Transport-moving,Husband,White,Female,0,0,25,<=50K
24,Private,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,24,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
59,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,0,0,75,<=50K
38,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
31,Private,5th-6th,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,<=50K
54,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
17,Never-worked,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,<=50K
53,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,6,<=50K
39,Self-emp-not-inc,10th,6,Separated,Craft-repair,Not-in-family,Black,Male,0,0,32,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
48,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,<=50K
57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,<=50K
45,Private,12th,8,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,<=50K
26,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,0,0,30,<=50K
43,Private,HS-grad,9,Divorced,Craft-repair,Husband,White,Female,0,0,50,<=50K
58,Private,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Male,0,0,84,<=50K
19,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,<=50K
40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,<=50K
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
57,Private,Bachelors,13,Never-married,Exec-managerial,Husband,Black,Female,10520,0,50,>50K
35,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,<=50K
57,Private,Bachelors,13,Never-married,Exec-managerial,Husband,White,Female,0,0,40,<=50K
54,Private,HS-grad,9,Divorced,Other-service,Husband,White,Female,0,0,40,<=50K
17,Private,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,25,<=50K
44,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,<=50K
24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,<=50K
18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,<=50K
20,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,25,<=50K
44,Private,11th,7,Divorced,Craft-repair,Husband,White,Male,0,0,40,<=50K
26,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,>50K
35,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2977,0,45,<=50K
23,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,<=50K
83,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,<=50K
30,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,<=50K
72,Private,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,8,<=50K
61,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,0,2231,55,>50K
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
48,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,<=50K
19,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,<=50K
45,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,<=50K
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
17,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Female,0,0,21,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,15024,0,60,<=50K
32,Private,Bachelors,13,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K
19,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,<=50K
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,88,<=50K
59,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
51,Private,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Female,0,0,40,<=50K
31,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2042,40,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,>50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
27,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,<=50K
50,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,24,<=50K
37,Private,1st-4th,2,Never-married,Machine-op-inspct,Husband,White,Female,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,<=50K
35,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
22,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,<=50K
49,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2415,40,>50K
45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,<=50K
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,<=50K
81,Private,9th,5,Widowed,Adm-clerical,Husband,White,Male,0,0,40,<=50K
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
80,Private,Some-college,10,Widowed,Adm-clerical,Husband,White,Female,0,0,12,<=50K
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
36,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,<=50K
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
48,Private,Some-college,10,Divorced,Exec-managerial,Husband,White,Female,0,0,40,<=50K
52,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,<=50K
40,State-gov,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
23,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
38,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,<=50K
52,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
36,Private,1st-4th,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
30,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,40,<=50K
38,Private,10th,6,Never-married,Adm-clerical,Husband,Black,Female,0,0,40,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
34,Private,11th,7,Divorced,Exec-managerial,Husband,White,Female,0,0,38,<=50K
49,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,<=50K
38,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Female,0,0,25,<=50K
34,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,50,<=50K
79,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,<=50K
51,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
41,Private,Assoc-voc,11,Divorced,Sales,Own-child,White,Male,0,0,50,<=50K
44,Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,44,<=50K
35,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,<=50K
30,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,25,<=50K
46,Federal-gov,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,Other,Female,0,0,25,<=50K
29,Private,10th,6,Never-married,Other-service,Husband,White,Female,0,0,21,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
27,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,>50K
43,Private,Masters,14,Divorced,Exec-managerial,Husband,White,Female,0,0,40,>50K
18,Private,Some-college,10,Never-married,Exec-managerial,Husband,Black,Male,0,0,40,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
34,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,15,<=50K
34,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
45,Federal-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
64,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,<=50K
62,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,>50K
24,Private,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,65,<=50K
21,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
36,Private,Some-college,10,Separated,Craft-repair,Husband,White,Male,0,0,50,<=50K
25,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
38,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
59,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Farming-fishing,Husband,White,Male,0,0,50,<=50K
49,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
39,State-gov,Some-college,10,Separated,Prof-specialty,Husband,Black,Female,0,0,37,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
46,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,1055,0,40,<=50K
45,Private,7th-8th,4,Never-married,Adm-clerical,Husband,White,Male,0,0,4,<=50K
51,Private,Preschool,1,Never-married,Other-service,Husband,Black,Male,0,0,16,<=50K
35,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,25,<=50K
58,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
64,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,<=50K
23,Never-worked,10th,6,Never-married,Adm-clerical,Husband,Black,Female,0,0,40,<=50K
57,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Husband,White,Male,0,2258,42,>50K
40,Private,HS-grad,9,Divorced,Tech-support,Husband,White,Female,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,<=50K
52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,>50K
45,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,8,<=50K
36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,<=50K
58,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
28,Private,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,30,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
45,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
40,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
44,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,<=50K
37,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,<=50K
49,Private,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Female,0,0,30,<=50K
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
19,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,1602,40,<=50K
21,Private,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,<=50K
38,Private,Masters,14,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,22,<=50K
40,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
55,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,<=50K
33,Federal-gov,HS-grad,9,Never-married,Tech-support,Husband,Black,Female,3325,0,40,<=50K
41,State-gov,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,38,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
