@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,9,14'

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute education-num numeric
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
55,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
37,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,<=50K
49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,>50K
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
54,Local-gov,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,1755,42,>50K
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Female,0,0,40,<=50K
46,Local-gov,12th,8,Married-civ-spouse,Other-service,Husband,Male,0,0,35,>50K
44,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
40,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
62,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,48,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
34,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
34,Local-gov,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
53,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
29,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
46,Private,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,Male,0,0,40,<=50K
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,48,>50K
36,State-gov,HS-grad,9,Divorced,Adm-clerical,Husband,Female,0,0,35,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,40,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Female,0,0,16,<=50K
22,Local-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,Female,0,0,40,<=50K
34,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,24,<=50K
45,Local-gov,11th,7,Married-civ-spouse,Other-service,Husband,Female,0,0,40,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,>50K
44,Private,Assoc-voc,11,Divorced,Transport-moving,Husband,Male,0,0,55,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
29,Private,9th,5,Never-married,Farming-fishing,Own-child,Male,0,0,40,<=50K
39,Private,5th-6th,3,Never-married,Machine-op-inspct,Husband,Female,0,0,40,<=50K
47,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
31,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Female,0,0,20,<=50K
37,Private,1st-4th,2,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,15024,0,60,>50K
73,Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Husband,Male,0,0,35,<=50K
19,Private,10th,6,Never-married,Machine-op-inspct,Husband,Female,0,0,40,<=50K
77,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
27,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
21,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
17,Private,9th,5,Never-married,Adm-clerical,Own-child,Female,0,0,30,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
29,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,38,<=50K
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1485,50,>50K
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
33,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,60,<=50K
26,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,40,<=50K
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,40,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Male,0,0,48,<=50K
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
34,Private,Some-college,10,Never-married,Adm-clerical,Husband,Female,0,0,28,<=50K
27,Private,Some-college,10,Separated,Adm-clerical,Husband,Female,0,0,40,<=50K
26,Local-gov,Some-college,10,Never-married,Protective-serv,Husband,Male,0,0,40,<=50K
18,Private,11th,7,Never-married,Sales,Not-in-family,Male,0,0,45,<=50K
38,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
61,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
41,Federal-gov,Assoc-voc,11,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
33,Private,HS-grad,9,Divorced,Craft-repair,Own-child,Male,0,0,28,<=50K
25,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,40,<=50K
17,Private,10th,6,Never-married,Farming-fishing,Other-relative,Male,0,0,20,<=50K
19,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,Female,0,0,25,<=50K
44,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,10,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,40,<=50K
56,Private,10th,6,Widowed,Transport-moving,Not-in-family,Female,0,0,11,<=50K
43,Private,10th,6,Married-civ-spouse,Other-service,Wife,Female,0,0,24,<=50K
30,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
29,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
25,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,20,<=50K
21,Private,HS-grad,9,Never-married,Sales,Other-relative,Male,0,0,45,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
37,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,15024,0,40,>50K
47,Private,Some-college,10,Divorced,Tech-support,Husband,Female,0,0,40,<=50K
55,Private,HS-grad,9,Divorced,Transport-moving,Husband,Male,6849,0,40,<=50K
30,Private,Some-college,10,Never-married,Sales,Husband,Male,0,0,55,<=50K
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,50,<=50K
40,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Female,0,0,20,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1628,48,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,40,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
53,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,13,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Female,0,0,16,<=50K
38,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,3942,0,84,<=50K
23,Local-gov,HS-grad,9,Never-married,Adm-clerical,Husband,Male,0,0,40,<=50K
43,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,38,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,28,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
27,Self-emp-inc,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,<=50K
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,50,<=50K
42,Private,Bachelors,13,Divorced,Prof-specialty,Husband,Male,0,0,65,<=50K
44,Private,Some-college,10,Separated,Other-service,Husband,Female,0,0,40,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,60,<=50K
25,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,70,<=50K
35,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,75,<=50K
59,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,25,<=50K
55,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
41,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,80,>50K
46,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,32,<=50K
36,Private,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
38,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,50,<=50K
31,Private,Bachelors,13,Never-married,Prof-specialty,Husband,Female,0,0,45,<=50K
28,Private,7th-8th,4,Divorced,Craft-repair,Other-relative,Male,0,0,40,<=50K
39,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,35,<=50K
48,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,52,>50K
17,Private,11th,7,Never-married,Sales,Own-child,Male,0,0,12,<=50K
39,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,70,<=50K
59,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
82,Self-emp-not-inc,12th,8,Widowed,Farming-fishing,Husband,Male,0,0,18,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,7298,0,40,<=50K
54,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
52,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,>50K
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,48,<=50K
42,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,11,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Male,0,0,40,<=50K
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
51,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
32,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
34,Private,10th,6,Widowed,Other-service,Husband,Female,0,0,10,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Male,0,0,40,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
31,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
28,Local-gov,Bachelors,13,Never-married,Prof-specialty,Husband,Female,0,0,40,<=50K
33,Private,Assoc-voc,11,Never-married,Tech-support,Husband,Male,13550,0,40,>50K
33,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
17,Private,11th,7,Never-married,Adm-clerical,Own-child,Female,0,0,20,<=50K
26,Private,9th,5,Married-spouse-absent,Machine-op-inspct,Husband,Male,0,0,40,<=50K
48,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,>50K
27,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,38,<=50K
48,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Wife,Male,0,0,40,<=50K
22,Private,Some-college,10,Married-AF-spouse,Other-service,Husband,Female,0,0,40,<=50K
18,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,22,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
32,Private,HS-grad,9,Never-married,Sales,Husband,Female,0,0,40,<=50K
33,Private,HS-grad,9,Separated,Handlers-cleaners,Husband,Male,0,0,35,<=50K
26,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Female,0,0,45,<=50K
19,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
26,Private,10th,6,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
46,Local-gov,HS-grad,9,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
24,Private,5th-6th,3,Married-spouse-absent,Farming-fishing,Husband,Male,0,0,40,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,60,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
51,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Male,0,0,25,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
27,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
26,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,38,<=50K
51,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,25,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
36,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,8614,0,45,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,>50K
41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
50,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
29,Private,10th,6,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
32,Private,Assoc-acdm,12,Divorced,Prof-specialty,Husband,Female,1471,0,40,<=50K
44,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
19,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,50,<=50K
27,Private,Some-college,10,Never-married,Tech-support,Husband,Male,14344,0,40,<=50K
53,Private,Assoc-voc,11,Divorced,Adm-clerical,Husband,Female,2202,0,40,<=50K
48,Private,Bachelors,13,Divorced,Tech-support,Husband,Male,0,0,50,<=50K
47,Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other-relative,Female,0,0,40,<=50K
71,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Wife,Male,0,0,50,<=50K
31,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
19,Private,9th,5,Never-married,Sales,Other-relative,Female,0,0,40,<=50K
33,Private,HS-grad,9,Divorced,Other-service,Husband,Female,0,0,40,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,7298,0,40,>50K
26,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
52,Private,12th,8,Never-married,Machine-op-inspct,Husband,Male,0,0,30,<=50K
37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,20,<=50K
22,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
38,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,3908,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
49,Private,HS-grad,9,Never-married,Other-service,Husband,Female,0,2205,40,<=50K
46,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,60,<=50K
30,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Husband,Male,0,0,20,<=50K
43,Private,12th,8,Never-married,Craft-repair,Own-child,Male,0,0,10,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
36,State-gov,Bachelors,13,Never-married,Exec-managerial,Husband,Female,0,0,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,>50K
23,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Male,0,0,40,<=50K
37,Private,Bachelors,13,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
27,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Female,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Other-service,Husband,Female,0,0,40,<=50K
30,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,50,>50K
17,Private,10th,6,Never-married,Other-service,Own-child,Female,0,0,21,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Male,0,0,40,<=50K
33,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,1672,35,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,30,<=50K
37,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,32,<=50K
68,Private,Some-college,10,Widowed,Priv-house-serv,Husband,Female,0,0,20,<=50K
58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,56,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,>50K
34,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
40,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,55,<=50K
41,Private,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,1092,40,<=50K
20,Private,10th,6,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
39,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
41,Private,Masters,14,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,10,<=50K
37,Private,Assoc-acdm,12,Divorced,Craft-repair,Husband,Female,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,28,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
45,Private,HS-grad,9,Divorced,Transport-moving,Husband,Male,0,0,40,<=50K
46,Private,10th,6,Divorced,Machine-op-inspct,Husband,Female,0,0,40,<=50K
53,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,25,<=50K
59,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Husband,Male,0,0,75,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,28,<=50K
28,Private,9th,5,Never-married,Farming-fishing,Own-child,Male,0,2001,40,<=50K
23,Private,Bachelors,13,Never-married,Tech-support,Husband,Female,0,0,40,<=50K
27,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,60,>50K
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
63,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
60,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,24,>50K
24,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
58,Private,Assoc-acdm,12,Divorced,Adm-clerical,Husband,Male,0,1876,40,<=50K
40,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
17,Private,10th,6,Never-married,Sales,Own-child,Male,0,0,30,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Husband,Female,0,0,40,<=50K
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Female,7298,0,48,<=50K
38,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
33,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,<=50K
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,50,<=50K
22,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
46,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
65,Private,7th-8th,4,Separated,Machine-op-inspct,Husband,Female,0,0,24,<=50K
58,Local-gov,Bachelors,13,Divorced,Prof-specialty,Husband,Female,0,0,40,<=50K
52,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,16,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
25,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
61,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
